ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0044437	vacuolar part	0.03868465	3535.042	4741	1.341144	0.05188168	1.316898e-86	3.9234478344827587e-85	553	440.4975	466	1.057895	0.03115598	0.8426763	0.002973502	0.031914356869565216
GO:0048471	perinuclear region of cytoplasm	0.06082144	5557.924	6988	1.257304	0.07647104	2.180514e-81	6.386318969491525e-80	658	524.1362	563	1.074148	0.03764124	0.8556231	4.370117e-5	7.191963977142856e-4
GO:0005938	cell cortex	0.02604655	2380.16	3320	1.394864	0.0363314	3.486388e-76	1.004079744e-74	248	197.5468	229	1.159219	0.01531056	0.9233871	2.717538e-8	7.574041393548386e-7
GO:0016324	apical plasma membrane	0.02997721	2739.347	3741	1.365654	0.04093849	4.142393e-76	1.1734516563934427e-74	292	232.5954	273	1.173712	0.01825232	0.9349315	2.547652e-11	1.2948066635294118e-9
GO:0005774	vacuolar membrane	0.02686356	2454.819	3396	1.383401	0.03716309	2.027191e-74	5.649977496774194e-73	396	315.4376	333	1.055676	0.02226382	0.8409091	0.01384248	0.12020002733668343
GO:0005765	lysosomal membrane	0.022868490000000002	2089.746	2963	1.417876	0.03242468	2.995619e-74	8.21655497142857e-73	346	275.6096	293	1.063098	0.01958949	0.8468208	0.009686902	0.08763856887958116
GO:0031983	vesicle lumen	0.02354292	2151.376	3032	1.409331	0.03317976	1.387934e-73	3.7474217999999996e-72	339	270.0337	295	1.092456	0.01972321	0.8702065	2.40309e-4	0.0034318508429752067
GO:0005794	Golgi apparatus	0.1384153	12648.53	14545	1.149936	0.1591688	3.189773e-71	8.479888836923077e-70	1464	1166.163	1261	1.081324	0.08430835	0.8613388	1.515779e-11	8.449245522580645e-10
GO:0060205	cytoplasmic vesicle lumen	0.02334022	2132.853	2990	1.401878	0.03272015	1.579627e-70	4.1357506909090913e-69	338	269.2372	294	1.091974	0.01965635	0.8698225	2.640523e-4	0.0037096128000000004
GO:0045177	apical part of cell	0.03701437	3382.41	4440	1.312674	0.04858778	2.051051e-70	5.289874817910448e-69	361	287.558	335	1.164982	0.02239754	0.9279778	2.547529e-12	1.6931269661538462e-10
GO:0099568	cytoplasmic region	0.03141054	2870.326	3850	1.341311	0.042131299999999997	3.250138e-70	8.259174211764705e-69	310	246.9335	286	1.158207	0.01912148	0.9225806	6.469221e-10	2.9417931284210527e-8
GO:0034774	secretory granule lumen	0.0223715	2044.33	2873	1.40535	0.0314398	1.083726e-68	2.714026852173913e-67	321	255.6956	281	1.098963	0.01878719	0.8753894	1.301496e-4	0.0019556392069565217
