term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0004439	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	0.0003082754	12.08933	27	2.233375	0.0006884945	0.0001493512	0.0015013351580952	8	5.740214	7	1.219467	0.0005195576	0.875	0.2914791	1.0
GO:0004767	sphingomyelin phosphodiesterase activity	0.0002271922	8.909569	22	2.469255	0.0005609955	0.0001521215	0.0015255510047505	6	4.305161	5	1.161397	0.0003711126	0.8333333	0.4587863	1.0
GO:0042903	tubulin deacetylase activity	1.969686e-05	0.7724322	6	7.767672	0.0001529988	0.0001528381	0.0015291053511848	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	2.838775e-05	1.113254	7	6.287873	0.0001784986	0.000159949	0.0015964649598108	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0016435	rRNA (guanine) methyltransferase activity	0.000228384	8.956305	22	2.45637	0.0005609955	0.0001633908	0.0016193332338028	6	4.305161	6	1.393676	0.0004453351	1.0	0.1364244	1.0
GO:0001847	opsonin receptor activity	0.0001100234	4.314677	14	3.244739	0.0003569971	0.0001651446	0.0016328817358313	4	2.870107	4	1.393676	0.0002968901	1.0	0.2650317	1.0
GO:0008420	CTD phosphatase activity	0.0003119521	12.23351	27	2.207052	0.0006884945	0.0001795931	0.0017674640284382	6	4.305161	6	1.393676	0.0004453351	1.0	0.1364244	1.0
GO:0052812	phosphatidylinositol-3,4-bisphosphate 5-kinase activity	0.0001260251	4.942202	15	3.035084	0.0003824969	0.0002001242	0.001946830351152	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	1.0
GO:0005367	myo-inositol:sodium symporter activity	9.887204e-05	3.877366	13	3.352791	0.0003314973	0.0002038753	0.001969705987643	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0035248	alpha-1,4-N-acetylgalactosaminyltransferase activity	6.135429e-05	2.40607	10	4.156155	0.000254998	0.0002054478	0.0019803666931506	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0008670	2,4-dienoyl-CoA reductase (NADPH) activity	3.947202e-05	1.547935	8	5.168176	0.0002039984	0.0002090614	0.002006039160909	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0004642	phosphoribosylformylglycinamidine synthase activity	1.334763e-05	0.5234406	5	9.552183	0.000127499	0.000212248	0.0020274005791855	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0004561	alpha-N-acetylglucosaminidase activity	2.997404e-05	1.175462	7	5.955106	0.0001784986	0.000221848	0.0021095546306306	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0003837	beta-ureidopropionase activity	3.995812e-05	1.566998	8	5.105304	0.0002039984	0.0002267692	0.0021515046346067	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0035594	ganglioside binding	0.0001419656	5.567324	16	2.873912	0.0004079967	0.0002283018	0.0021611887883408	4	2.870107	3	1.045257	0.0002226676	0.75	0.6824713	1.0
GO:0044715	8-oxo-dGDP phosphatase activity	7.489595e-05	2.937119	11	3.745166	0.0002804978	0.0002448043	0.0023019237296213	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0001165	RNA polymerase I upstream control element sequence-specific DNA binding	2.18101e-05	0.8553049	6	7.015042	0.0001529988	0.0002626805	0.0024536218384955	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0004103	choline kinase activity	6.33443e-05	2.48411	10	4.025587	0.000254998	0.0002637499	0.0024581723571743	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0030911	TPR domain binding	0.0003718344	14.58186	30	2.057351	0.0007649939	0.0002650665	0.0024650016806167	8	5.740214	7	1.219467	0.0005195576	0.875	0.2914791	1.0
GO:0004458	D-lactate dehydrogenase (cytochrome) activity	7.604141e-05	2.98204	11	3.68875	0.0002804978	0.0002778809	0.0025672060389496	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0046969	NAD-dependent histone deacetylase activity (H3-K9 specific)	0.0001024674	4.018362	13	3.235149	0.0003314973	0.0002854425	0.0026313061899563	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0003985	acetyl-CoA C-acetyltransferase activity	0.0001166283	4.573694	14	3.060983	0.0003569971	0.0002950183	0.0027136541668845	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	1.0
GO:0052740	1-acyl-2-lysophosphatidylserine acylhydrolase activity	7.668716e-05	3.007364	11	3.657689	0.0002804978	0.0002981331	0.0027363433656521	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0003880	protein C-terminal carboxyl O-methyltransferase activity	7.671167e-05	3.008325	11	3.65652	0.0002804978	0.0002989256	0.0027376656902386	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0036132	13-prostaglandin reductase activity	0.0002719905	10.66638	24	2.25006	0.0006119951	0.0003019391	0.0027533193956803	3	2.15258	2	0.9291175	0.000148445	0.6666667	0.8057184	1.0
GO:0047522	15-oxoprostaglandin 13-oxidase activity	0.0002719905	10.66638	24	2.25006	0.0006119951	0.0003019391	0.0027533193956803	3	2.15258	2	0.9291175	0.000148445	0.6666667	0.8057184	1.0
GO:0032427	GBD domain binding	7.710313e-05	3.023676	11	3.637955	0.0002804978	0.000311826	0.0028373477844827	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0015369	calcium:proton antiporter activity	3.183912e-05	1.248603	7	5.606266	0.0001784986	0.000317899	0.0028863861892473	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0032407	MutSalpha complex binding	0.000224087	8.787797	21	2.389677	0.0005354957	0.0003235875	0.002931730525751	5	3.587634	5	1.393676	0.0003711126	1.0	0.1901514	1.0
GO:0004326	tetrahydrofolylpolyglutamate synthase activity	2.270775e-05	0.8905071	6	6.737734	0.0001529988	0.0003248202	0.0029365971828693	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0030156	benzodiazepine receptor binding	9.099201e-05	3.568342	12	3.362906	0.0003059976	0.0003424262	0.0030760072689361	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0016155	formyltetrahydrofolate dehydrogenase activity	0.0001484834	5.822924	16	2.74776	0.0004079967	0.0003703224	0.0033195353987261	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0043120	tumor necrosis factor binding	0.0001796192	7.043947	18	2.555385	0.0004589963	0.0003882642	0.0034729903652542	3	2.15258	2	0.9291175	0.000148445	0.6666667	0.8057184	1.0
GO:0030622	U4atac snRNA binding	5.463946e-05	2.142741	9	4.200228	0.0002294982	0.0003892365	0.0034743266448202	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	1.0
